id,aligned_id,line,catalogue_id,work_id
4043,783,"“I don’t want to know where you live,” said Quincas Borba, interrupting me. “If we ever do meet again, just give me another five-mil-réis note, but if you don’t mind, I won’t come to your house for it. Call it pride, if you like. Anyway, goodbye, I can see you’re impatient to be off.”",21,RO005TR07
4044,784,“Goodbye.”,21,RO005TR07
4045,785,“And thank you. May I thank you more personally?”,21,RO005TR07
4046,786,"And before I knew it, he had flung his arms around me. When we finally parted, I strode off, feeling angry and sad, my shirt still crumpled from his embrace. My feelings were no longer dominated by pity, but by disgust. I wished I could see something dignified in his wretchedness, but I couldn’t help comparing him as he was now with the boy I had known, and feeling terribly sad as I peered into the gulf that separated the hopes of one time from the reality of another . . .",21,RO005TR07
4047,787,"“Enough of that,” I said to myself. “Time for supper.”",21,RO005TR07
4048,788,I put my hand in my vest pocket and found my watch was gone. A final disillusionment! Borba had stolen it from me when he embraced me.,21,RO005TR07
4049,789,CHAPTER LXI,21,RO005TR07
4050,790,A project,21,RO005TR07
4051,791,"SUPPER WAS A SAD AFFAIR. I wasn’t so much bothered about my missing watch as I was by the image of that thief, the childhood memories it had stirred up, and, again, the comparison with then and now. And the inevitable conclusion. From the soup onward, the sickly yellow flower of Chapter XXV began to open inside me, and so I dined quickly in order to hurry to Virgília’s house. Virgília was the present, and I wanted to take refuge in that present, to escape from the oppressions of the past, because the encounter with Quincas Borba had turned my eyes back to the past, not as it had really been, but to a broken, abject, beggarly, thieving past.",21,RO005TR07
4052,792,"I left my house, but it was too early, and I would find them all still at supper. Again my thoughts returned to Quincas Borba, and I was assailed by a desire to go back to the Passeio Público to see if I could find him; the idea of rehabilitating him rose in me like a real necessity. I went to the park, but there was no sign of him. I asked the policeman on duty if he knew him, but he said only that “the fellow in question” did sometimes go there.",21,RO005TR07
4053,793,“At what time of day?”,21,RO005TR07
4054,794,"“Oh, no fixed time.”",21,RO005TR07
4055,795,"I might well meet him on another occasion, and I promised myself that I would go again to look for him. My heart was filled with a need to rehabilitate him, find work for him, and restore his self-respect; I began to feel a certain sense of smug satisfaction, a loftiness of mind, and a renewed admiration for myself . . . Then darkness fell, and I went to see Virgília.",21,RO005TR07
4056,796,CHAPTER LXII,21,RO005TR07
4057,797,The pillow,21,RO005TR07
4058,798,"I WENT TO SEE VIRGÍLIA, and quickly forgot all about Quincas Borba. Virgília was a pillow for my mind, a soft, warm, fragrant pillow encased in fine cambric and lace. It was there that my mind could rest from all its ills, both the merely tiresome and the positively painful. All things considered, this was the very reason for Virgília’s existence; there could be no other.",21,RO005TR07
4059,799,"Five minutes was enough for me to forget all about Quincas Borba; five minutes of mutual contemplation with hands clasped; five minutes and a kiss. And off went the memory of Quincas Borba. Scrofulous pustule of life, a mere tattered shred from the past, what does it matter to me that you exist and that you offend the eyes of others, when I have a few square inches of heavenly pillow on which I can close my eyes and sleep?",21,RO005TR07
4060,800,CHAPTER LXIII,21,RO005TR07
4061,801,Let’s run away!,21,RO005TR07
4062,802,"WELL, NO, I COULDN’T ALWAYS SLEEP, alas. When I went to Virgília’s house three weeks later—it was four in the afternoon—I found her looking sad and dejected. At first she didn’t want to tell me what was wrong, but when I insisted, she said:",21,RO005TR07
4063,803,"“I think Damião suspects something. He’s started behaving strangely. Oh, I don’t know. He treats me well, there’s no doubt about that, but there’s something different about the way he looks at me. I’m not sleeping well. Just last night, I awoke terrified, dreaming he was going to kill me. Maybe I’m just imagining it, but I think he suspects something.”",21,RO005TR07
4064,804,"I reassured her as best I could, and told her they might just be political worries. Virgília agreed, but was still uneasy and anxious. We were in the drawing room overlooking the garden, the very place where we had exchanged our first kiss. The curtains were billowing gently in the breeze blowing in through the open window; I stood staring at the curtains without seeing them. I had picked up the binoculars of my imagination, and in the distance I could just make out a house of our own, a life of our own, a world of our own, in which there was no Lobo Neves, no marriage, no moral code, nor any other ties that could thwart our unfurling desires. This idea intoxicated me; once world, morality, and husband had been eliminated, we could step into that heavenly abode.",21,RO005TR07
4065,805,"“Virgília,” I said, “I have a proposition.”",21,RO005TR07
4066,806,“What?”,21,RO005TR07
4067,807,“Do you love me?”,21,RO005TR07
4068,808,"“Oh!” she sighed, flinging her arms around my neck.",21,RO005TR07
4069,809,"Virgília loved me with a passion, and her response was proof positive of that. Silent, breathless, her arms about my neck, she gazed up at me with those big beautiful eyes of hers that gave a strange impression of dewy brightness, and I gazed back into them, pressing my lips to her lips, which were as cool as dawn and as insatiable as death. There was something majestic about Virgília’s beauty now, a quality it had not possessed before her marriage.",21,RO005TR07
4070,810,"She was like one of those figures carved out of Pentelic marble, a work of free, pure, noble craftmanship, with all the tranquil beauty of a statue, but neither indifferent nor cold. On the contrary, it was clear that hers was a warm and passionate nature; indeed, it could be said that she was the embodiment of love. This was especially true on that occasion, when she expressed wordlessly everything that the human eye could say. But time was pressing; I let go of her hands, grasped her wrists, and, fixing her with my gaze, asked whether she was brave enough.",21,RO005TR07
